timestamp,name,age,gender,state,news_id,time_spent,device
1714677220000,Nellie,85,F,Parana,3,1567,smartphone
1717383609000,Marcy,51,F,Alagoas,14,1870,smartwatch
1722745949000,Gerrilee,47,F,Goiás,19,982,desktop
1725696155000,Imojean,25,F,Parana,5,1697,desktop
1724020834000,Gussi,80,F,Alagoas,17,24,tablet
1705461075000,Cynthea,45,F,Amazonas,7,3162,smartwatch
1732987320000,Heriberto,66,M,Paraíba,17,861,smartphone
1727275598000,Alix,88,M,Goiás,5,1014,desktop
1705893892000,Minette,63,F,Ceara,1,608,tablet
1732411757000,Karoly,76,F,Tocantins,18,3423,tablet
1727041734000,Harvey,84,M,Tocantins,6,1703,laptop
1725532586000,Levon,62,M,Alagoas,14,1373,smartwatch
1719372290000,Alf,36,M,Pernambuco,14,811,smartwatch
1733539553000,Deeann,12,F,Alagoas,17,651,smartwatch
1714390638000,Abigale,86,F,Goiás,11,3025,smartphone
1709929503000,Edmon,42,M,Roraima,13,923,desktop
1706542540000,Mellisa,53,F,Ceara,1,969,tablet
1728129013000,Tobias,47,M,Ceara,7,3515,tablet
1731626952000,Chen,31,M,Goiás,12,2772,desktop
1706737614000,Judd,68,M,Roraima,3,2291,smartphone
1705787456000,Demott,47,M,Amazonas,2,2653,tablet
1709456552000,Cathie,58,F,Pernambuco,2,2705,laptop
1733217172000,Salvidor,69,M,Santa Catarina,6,1959,smartphone
1729707654000,Breena,26,F,Amazonas,16,2022,smartwatch
1730191347000,Dora,33,F,Sergipe,12,2301,tablet
1733252001000,Jim,80,M,Rio Grande do Sul,19,3048,desktop
1704335626000,Scotti,44,M,Mato Grosso,13,2123,smartwatch
1705626089000,Coleman,41,M,Sergipe,11,218,desktop
1716710022000,Hogan,83,M,Santa Catarina,10,2997,tablet
1733423953000,Elianore,57,F,Pernambuco,8,2818,smartphone
1710489706000,Tiertza,16,F,Rondônia,11,2616,tablet
1717973079000,Brod,34,M,Rio Grande do Sul,2,3093,smartphone
1707557646000,Missie,25,F,Mato Grosso,3,1528,laptop
1717753456000,Billie,19,F,Alagoas,2,2644,laptop
1725621034000,Rebe,25,F,Rio de Janeiro,7,105,smartwatch
1730535597000,Kermy,20,M,Amazonas,8,1259,smartphone
1727935864000,Eugenius,11,M,Mato Grosso,11,1704,smartphone
1731024080000,Elfrieda,12,F,Rio de Janeiro,17,1991,desktop
1730627484000,Felix,23,M,Rio de Janeiro,12,211,smartwatch
1731277222000,Mill,15,M,Pernambuco,1,1393,smartphone
1716867432000,Mateo,6,M,Rio Grande do Sul,10,2166,smartphone
1711445633000,Alyce,72,F,Sao Paulo,19,457,smartphone
1734494244000,Juliette,33,F,Amazonas,20,1656,smartwatch
1706297112000,Marianne,59,F,Alagoas,10,1271,smartphone
1730337513000,Godfrey,90,M,Ceara,18,1996,laptop
1725869518000,Virginie,25,F,Parana,14,2179,smartphone
1708335599000,Joletta,7,F,Rio Grande do Sul,11,1868,smartphone
1729997520000,Thoma,46,M,Rio de Janeiro,17,3109,tablet
1724892584000,Bob,37,M,Pernambuco,10,1376,tablet
1731234082000,Christiana,10,F,Sao Paulo,19,1401,tablet
1733476815000,Tresa,6,F,Goiás,9,29,tablet
1708679667000,Mable,16,F,Sao Paulo,14,3422,smartwatch
1718465248000,Barbee,52,F,Rondônia,15,731,smartphone
1730603917000,Mason,83,M,Sergipe,11,1742,tablet
1734537877000,Chastity,26,F,Goiás,18,1652,laptop
1707074876000,Rosanne,29,F,Parana,8,3281,smartphone
1722719422000,Francesca,66,F,Sao Paulo,20,1716,smartphone
1709208939000,Elfie,64,F,Rondônia,17,681,smartwatch
1727231365000,Madonna,23,F,Acre,19,1265,smartphone
1707486716000,Saunder,80,M,Parana,19,2842,desktop
1722789715000,Benni,79,F,Rio de Janeiro,12,1540,desktop
1729938696000,Douglass,86,M,Amapá,16,1449,smartwatch
1719969698000,Katrinka,84,F,Bahia,18,504,laptop
1713316328000,Obidiah,83,M,Rio Grande do Sul,5,487,smartwatch
1722710329000,Claudina,26,F,Amazonas,8,1110,laptop
1705367773000,Schuyler,31,M,Rio Grande do Sul,8,1275,desktop
1731959443000,Perice,89,M,Paraíba,17,664,tablet
1732855511000,Julian,12,M,Bahia,2,3585,tablet
1704437614000,Jori,51,F,Sergipe,3,185,desktop
1705631075000,Ninnetta,77,F,Minas Gerais,3,672,tablet
1706768623000,Cloris,57,F,Mato Grosso,10,2211,tablet
1727164834000,Leila,71,F,Tocantins,16,1400,smartphone
1710855616000,Lexie,89,F,Amapá,4,1264,smartphone
1708414214000,Ardeen,47,F,Rio Grande do Sul,6,1045,tablet
1728654428000,Carry,24,F,Rondônia,2,3171,desktop
1704393506000,Cam,89,M,Alagoas,12,2778,smartphone
1715659584000,Kin,30,M,Parana,5,2934,laptop
1705224277000,Faythe,45,F,Santa Catarina,14,2926,smartwatch
1735466313000,Iormina,36,F,Rio Grande do Sul,6,825,smartwatch
1734638359000,Angus,12,M,Amazonas,14,2396,tablet
1723437144000,Florian,21,M,Rio de Janeiro,6,2058,smartwatch
1729154876000,Adi,21,F,Minas Gerais,2,910,tablet
1728683975000,Oswald,56,M,Rondônia,3,2596,tablet
1726937404000,Jada,59,F,Minas Gerais,1,919,smartwatch
1714348625000,Jonathon,62,M,Tocantins,12,627,laptop
1721303508000,Zelig,55,M,Alagoas,13,407,smartphone
1723729922000,Tyne,86,F,Roraima,3,3070,laptop
1707402497000,Quinlan,12,M,Sao Paulo,2,2682,tablet
1734258219000,Shaine,60,F,Rio de Janeiro,6,2487,smartwatch
1715313687000,Orlando,10,M,Rio de Janeiro,14,369,smartwatch
1718948144000,Robyn,48,F,Minas Gerais,5,1962,tablet
1733395000000,Randie,25,M,Minas Gerais,13,945,smartwatch
1732252535000,El,23,M,Parana,5,654,smartphone
1730392197000,Keri,48,F,Rio de Janeiro,11,1880,desktop
1716711262000,Becki,30,F,Ceara,16,3239,tablet
1715179531000,Rafa,45,F,Acre,15,364,smartwatch
1721934841000,Georgine,21,F,Rio de Janeiro,3,2991,smartphone
1717978969000,Edsel,65,M,Tocantins,9,1354,tablet
1727278882000,Billie,65,F,Paraíba,10,415,tablet
1707570271000,Andria,54,F,Amapá,5,2949,tablet
1717666757000,Sylvester,83,M,Amapá,17,2188,tablet
1733109624000,Albertina,51,F,Pernambuco,10,1273,smartwatch
1723787734000,Concettina,53,F,Paraíba,6,2329,smartwatch
1707705231000,Alysa,40,F,Amapá,19,1948,tablet
1708514285000,Petey,42,M,Tocantins,9,1705,tablet
1730876510000,Carlee,83,F,Rio Grande do Sul,20,2999,smartwatch
1719254682000,Pacorro,8,M,Roraima,19,770,desktop
1704315985000,Lyndy,66,F,Tocantins,12,3466,smartphone
1728681981000,Bealle,55,M,Roraima,5,2611,desktop
1733443285000,Reggie,59,F,Mato Grosso,10,1304,smartwatch
1713030230000,Britt,48,M,Amazonas,9,673,laptop
1719956620000,Tomkin,80,M,Parana,20,1383,smartphone
1731927765000,Adlai,59,M,Bahia,9,786,tablet
1731546730000,Dorothea,20,F,Ceara,11,1036,laptop
1720965382000,Erminia,27,F,Sao Paulo,14,969,tablet
1721668796000,Rancell,18,M,Tocantins,18,2583,laptop
1707349379000,Celia,46,F,Sao Paulo,9,1030,smartphone
1715822785000,Madelena,65,F,Mato Grosso,3,400,smartphone
1713707528000,Vanny,71,F,Mato Grosso,19,1189,laptop
1705779753000,Haley,29,F,Paraíba,9,3440,desktop
1735496044000,Hilliard,53,M,Pernambuco,12,1177,desktop
1734772536000,Misti,89,F,Acre,16,1247,smartwatch
1710069847000,Butch,74,M,Rondônia,16,2950,smartphone
1713489276000,Gretta,45,F,Paraíba,20,2857,laptop
1709713854000,Bay,53,M,Ceara,11,2906,laptop
1729355751000,Emili,55,F,Amazonas,13,2842,tablet
1721036630000,Ethelred,12,M,Santa Catarina,10,1713,laptop
1723834868000,Theo,39,M,Paraíba,18,3287,smartphone
1717993539000,Rabi,89,M,Santa Catarina,8,2294,laptop
1710141858000,Arvy,65,M,Mato Grosso,20,2262,smartwatch
1730420262000,Caty,41,F,Paraíba,11,3035,desktop
1716852130000,Kate,60,F,Santa Catarina,12,267,tablet
1718998721000,Danita,31,F,Parana,10,2546,laptop
1734160372000,Veronique,80,F,Sergipe,12,499,tablet
1727637449000,Vivian,34,F,Goiás,9,146,smartphone
1706881865000,Tracey,58,M,Pernambuco,15,2603,tablet
1711820520000,Corrine,63,F,Amazonas,6,398,desktop
1732079257000,Ichabod,34,M,Alagoas,3,2225,desktop
1707301126000,Isac,77,M,Acre,15,1418,smartphone
1712642794000,Rowe,68,F,Mato Grosso,13,3224,smartwatch
1733654959000,Alon,46,M,Santa Catarina,9,2200,smartwatch
1724128989000,Wally,82,F,Amapá,5,306,tablet
1705253130000,Britta,11,F,Parana,19,1942,laptop
1731280536000,Vivia,58,F,Bahia,19,493,tablet
1725250205000,Lloyd,47,M,Goiás,3,2332,smartwatch
1729034769000,Moises,48,M,Tocantins,11,1731,laptop
1722810728000,Juliane,68,F,Amapá,12,1418,tablet
1724954939000,Montgomery,54,M,Ceara,1,2682,tablet
1718306891000,Ashley,30,F,Bahia,8,967,smartphone
1724527538000,Randi,23,F,Paraíba,15,1311,smartwatch
1723727113000,Tana,80,F,Bahia,11,793,desktop
1716437680000,Denyse,15,F,Paraíba,17,3562,tablet
1708310387000,Wren,20,F,Rondônia,2,2771,smartwatch
1727369587000,Berton,16,M,Roraima,14,473,smartphone
1722235200000,Corbin,18,M,Amapá,4,1976,laptop
1729564344000,Karole,69,F,Alagoas,12,17,tablet
1705216453000,Maurine,53,F,Amazonas,14,1342,laptop
1731321784000,Isaac,13,M,Amapá,18,2673,desktop
1710157826000,Phil,87,F,Minas Gerais,19,2986,desktop
1708504201000,Katusha,87,F,Amazonas,9,1182,desktop
1711470375000,Siward,88,M,Sao Paulo,4,3502,smartphone
1704204214000,Ulrikaumeko,33,F,Roraima,6,1368,smartphone
1735465436000,Sauncho,37,M,Roraima,9,2470,desktop
1710112958000,Adham,63,M,Amazonas,3,3533,tablet
1714261969000,Xymenes,74,M,Rio Grande do Sul,13,1656,desktop
1719582542000,Cherilyn,11,F,Bahia,10,1285,laptop
1705945765000,Carr,50,M,Acre,16,3017,smartwatch
1710905732000,Siusan,22,F,Rondônia,2,237,smartwatch
1718061149000,Dannye,34,F,Amapá,10,3299,tablet
1732346962000,Mollie,54,F,Ceara,19,2537,desktop
1718989466000,Jonie,44,F,Paraíba,16,626,desktop
1716043274000,Ophelie,52,F,Rio de Janeiro,8,339,tablet
1715211849000,Tedie,28,M,Minas Gerais,20,93,laptop
1718525825000,Corney,18,M,Acre,12,3213,desktop
1715146418000,Caril,16,F,Goiás,10,3570,laptop
1730987171000,Coleman,50,M,Tocantins,13,377,tablet
1732474797000,Danit,23,F,Paraíba,1,1104,desktop
1713387481000,Engracia,79,F,Mato Grosso,11,1622,smartwatch
1707820778000,Alisander,32,M,Tocantins,13,2180,desktop
1705806348000,Barry,15,M,Santa Catarina,7,1907,tablet
1712275023000,Ailina,75,F,Rio de Janeiro,11,1050,laptop
1715921160000,Svend,26,M,Alagoas,8,591,laptop
1706722729000,Jaime,34,M,Sergipe,7,246,smartwatch
1734809430000,Caren,85,F,Tocantins,17,3308,desktop
1707528163000,Enrico,58,M,Rio Grande do Sul,19,888,desktop
1710083821000,Earlie,42,M,Paraíba,14,320,laptop
1706981550000,Ellary,23,M,Amazonas,11,192,smartwatch
1713431664000,Haze,46,M,Minas Gerais,16,1361,smartwatch
1730051508000,Cyndy,61,F,Sao Paulo,2,3401,laptop
1704546244000,Tamas,66,M,Roraima,19,3430,smartwatch
1705284585000,Maggee,46,F,Rio de Janeiro,15,477,desktop
1732818383000,Orelee,8,F,Mato Grosso,4,1889,smartphone
1720109166000,Irene,6,F,Pernambuco,2,1792,smartphone
1716497128000,Orlan,30,M,Tocantins,12,623,laptop
1718077796000,Caesar,54,M,Sao Paulo,17,3591,smartwatch
1730387519000,Kandy,53,F,Goiás,16,2571,desktop
1705583422000,Angelico,78,M,Minas Gerais,6,2035,desktop
1721256334000,Stafford,85,M,Rio Grande do Sul,14,1391,laptop
1710939090000,Corry,39,F,Amapá,4,1689,tablet
1715589861000,Ulberto,39,M,Santa Catarina,3,2106,smartwatch
1715608138000,Daveen,11,F,Rondônia,2,423,laptop
1731146017000,Maura,46,F,Sergipe,11,2947,tablet
1735018955000,Mathias,78,M,Mato Grosso,16,1381,laptop
1711832600000,Jennie,68,F,Mato Grosso,4,993,smartphone
1729584689000,Nisse,51,F,Alagoas,17,1254,tablet
1721810354000,Ethelda,7,F,Alagoas,9,1094,smartwatch
1727067143000,Brittaney,27,F,Rio Grande do Sul,1,2279,smartwatch
1717414762000,Ina,30,F,Pernambuco,8,688,smartwatch
1734575152000,Zuzana,27,F,Minas Gerais,4,2736,desktop
1726632097000,Claudian,90,M,Goiás,13,3275,tablet
1707602054000,Duane,83,M,Santa Catarina,14,354,tablet
1719073783000,Eddi,27,F,Rio de Janeiro,7,2609,laptop
1726555447000,Den,54,M,Tocantins,17,2722,smartwatch
1711072166000,Joshua,27,M,Goiás,5,2011,laptop
1725377808000,Gordon,74,M,Rio Grande do Sul,16,350,smartphone
1713893290000,Barbi,55,F,Bahia,11,1663,laptop
1728211625000,Elroy,57,M,Santa Catarina,3,1303,smartwatch
1709677014000,Leena,44,F,Amapá,7,1618,smartwatch
1709789087000,Piotr,90,M,Tocantins,2,1577,smartphone
1729128119000,Gearalt,51,M,Rio de Janeiro,6,2972,tablet
1710772194000,Stafani,39,F,Ceara,4,1732,laptop
1715262541000,Corenda,69,F,Rio de Janeiro,20,3031,tablet
1717195862000,Bella,60,F,Rio de Janeiro,1,1985,desktop
1732445311000,Cchaddie,37,M,Alagoas,15,3307,smartphone
1709569600000,Renell,77,F,Roraima,8,2584,smartphone
1709898100000,Dayna,47,F,Minas Gerais,3,3236,smartwatch
1735457565000,Trevar,22,M,Roraima,15,1531,laptop
1734816476000,Coriss,11,F,Pernambuco,17,741,smartphone
1718108769000,Ario,9,M,Amapá,19,664,laptop
1708946978000,Tobey,77,F,Parana,14,821,tablet
1724952708000,Waverley,18,M,Santa Catarina,10,3482,laptop
1708745348000,Hirsch,38,M,Amapá,15,2434,laptop
1704093988000,Kriste,54,F,Tocantins,3,123,desktop
1732083967000,Lelia,32,F,Rio Grande do Sul,18,92,tablet
1717854145000,Alex,64,M,Goiás,11,3091,desktop
1708417286000,Charmian,78,F,Sergipe,5,2090,desktop
1714448375000,Linoel,56,M,Alagoas,1,101,desktop
1727274169000,Melonie,41,F,Parana,8,1581,laptop
1710424034000,Allen,52,M,Sao Paulo,12,1079,smartwatch
1718753216000,Patsy,77,M,Goiás,9,2255,desktop
1732762807000,Monique,44,F,Mato Grosso,7,966,desktop
1728244093000,Christoper,23,M,Goiás,3,1498,tablet
1727996930000,Evie,89,F,Bahia,10,1196,tablet
1715831278000,Jeanna,80,F,Ceara,10,721,laptop
1722962310000,Mel,37,F,Parana,18,90,smartwatch
1709063759000,See,32,M,Sao Paulo,5,1228,laptop
1722057156000,Chickie,59,M,Mato Grosso,19,1292,tablet
1728587887000,Gradeigh,49,M,Mato Grosso,9,1519,tablet
1705281339000,Easter,67,F,Parana,2,1176,desktop
1730405401000,Maris,76,F,Rondônia,7,2051,desktop
1718017247000,Cheslie,87,F,Santa Catarina,20,2996,tablet
1727717233000,Jackson,69,M,Goiás,14,775,desktop
1716896425000,Ulla,90,F,Roraima,10,3557,smartwatch
1710415581000,Giavani,18,M,Parana,3,3382,laptop
1706588494000,Godart,25,M,Rio de Janeiro,11,183,smartwatch
1715371587000,Trude,39,F,Acre,18,2152,laptop
1722554590000,Raff,13,M,Bahia,19,2884,smartphone
1727668312000,Cory,47,M,Rio Grande do Sul,17,1805,laptop
1720650390000,Rosemarie,64,F,Rondônia,14,2570,laptop
1709047194000,Joleen,32,F,Sao Paulo,2,1754,laptop
1729381563000,Hussein,30,M,Alagoas,13,2599,laptop
1726388186000,Marion,89,F,Tocantins,16,2010,smartwatch
1709126244000,Kerwinn,11,M,Amapá,20,106,laptop
1733192761000,Waldon,19,M,Sao Paulo,15,3407,smartwatch
1721300291000,Robbin,90,F,Amapá,3,3399,desktop
1723111813000,Constantina,73,F,Ceara,18,1493,smartphone
1731650680000,Biddy,27,F,Santa Catarina,1,2347,smartphone
1733933285000,Janaye,88,F,Mato Grosso,13,733,smartwatch
1705846094000,Kris,47,M,Rio de Janeiro,15,667,tablet
1723507626000,Fons,85,M,Santa Catarina,6,1156,tablet
1717746247000,Adan,11,F,Rio Grande do Sul,4,1186,smartwatch
1726025671000,Libby,63,F,Rio de Janeiro,8,1485,smartwatch
1715244270000,Cristabel,84,F,Sergipe,8,3148,smartphone
1719077878000,Morse,38,M,Rondônia,10,110,desktop
1715252017000,Trish,14,F,Roraima,1,991,smartwatch
1717430215000,Bertram,72,M,Goiás,9,1892,tablet
1731423542000,Matilde,53,F,Mato Grosso,14,2024,laptop
1708969743000,Consuelo,62,F,Amazonas,14,846,smartphone
1714572575000,Alejandro,15,M,Santa Catarina,16,2665,smartwatch
1724953448000,Michell,66,F,Sao Paulo,4,2829,smartwatch
1708495322000,Clemmy,37,F,Acre,16,3467,desktop
1730559752000,Upton,47,M,Alagoas,1,3507,laptop
1735229110000,Vale,23,F,Amazonas,3,2332,smartwatch
1728282359000,Bastien,6,M,Roraima,1,329,smartphone
1727586200000,Boy,46,M,Amapá,10,1994,tablet
1724448920000,Terrijo,68,F,Amapá,18,476,desktop
1708024691000,Lyman,10,M,Minas Gerais,14,150,smartwatch
1733629773000,Kirstin,64,F,Amapá,10,2158,smartphone
1708460945000,Rozele,49,F,Rio de Janeiro,7,1402,smartwatch
1724756986000,Tony,49,F,Rio Grande do Sul,9,2700,desktop
1721351569000,Hansiain,34,M,Santa Catarina,15,2120,smartwatch
1718178666000,Nalani,21,F,Rio Grande do Sul,14,1973,smartphone
1712548731000,Lynn,43,F,Parana,18,309,smartphone
1733364836000,Baryram,29,M,Pernambuco,12,3224,smartphone
1715133939000,Latrena,89,F,Santa Catarina,1,562,smartwatch
1707519748000,Shelley,42,F,Rio de Janeiro,7,390,smartwatch
1710209599000,Gilda,30,F,Mato Grosso,4,1929,desktop
1710716719000,Chrisse,54,M,Sao Paulo,14,3200,smartwatch
1713610167000,Lindie,59,F,Bahia,4,1120,smartwatch
1721374441000,Rae,83,F,Sergipe,1,2121,desktop
1714135594000,Clo,77,F,Goiás,17,919,tablet
1710004743000,Clemmie,52,M,Minas Gerais,1,3204,laptop
1720497952000,Andris,12,M,Acre,1,2028,smartphone
1706962507000,Calley,53,F,Roraima,3,3554,tablet
1717614793000,Sabrina,56,F,Bahia,7,447,tablet
1718899001000,Marcelle,74,F,Mato Grosso,4,561,smartphone
1728270703000,Alanna,31,F,Minas Gerais,18,1031,tablet
1735465778000,Tyrone,43,M,Santa Catarina,9,553,desktop
1716696788000,Trstram,17,M,Paraíba,20,3425,smartphone
1717513304000,Forester,18,M,Tocantins,3,2406,laptop
1709467792000,Husein,79,M,Sao Paulo,6,2699,tablet
1714919075000,Mattie,62,F,Rondônia,10,549,smartwatch
1704266811000,Kippar,43,M,Rondônia,9,2470,tablet
1710595464000,Ervin,11,M,Sao Paulo,6,651,desktop
1723298444000,Arlinda,77,F,Rio Grande do Sul,6,250,smartwatch
1732503054000,Portie,84,M,Sergipe,19,3295,laptop
1723359113000,Kain,22,M,Tocantins,7,3301,smartphone
1722408930000,Gwennie,69,F,Paraíba,7,3478,tablet
1729425237000,Kingston,20,M,Rio de Janeiro,1,919,smartphone
1708943924000,Wade,84,M,Alagoas,9,1007,smartphone
1711582196000,Anna,54,F,Santa Catarina,20,2073,smartwatch
1708454782000,Lin,64,M,Acre,4,2199,desktop
1716834867000,Tomas,35,M,Alagoas,11,2745,laptop
1714224621000,Cecil,43,F,Acre,11,1171,desktop
1732409371000,Layton,82,M,Paraíba,7,1269,laptop
1718644747000,Milt,41,M,Ceara,18,3244,smartphone
1730492121000,Zea,62,F,Bahia,5,1694,smartphone
1716967227000,Elston,22,M,Paraíba,9,905,smartphone
1705589619000,Kat,35,F,Roraima,12,1191,laptop
1710582178000,Jard,28,M,Amapá,3,1585,smartwatch
1720842685000,Gratiana,26,F,Ceara,5,2468,tablet
1712136145000,Xenos,71,M,Rio Grande do Sul,16,1139,smartphone
1721734822000,Nicky,65,M,Mato Grosso,16,2935,smartphone
1722962948000,Wheeler,28,M,Amazonas,4,2470,desktop
1718080850000,Cara,14,F,Goiás,20,1077,smartwatch
1734096634000,Jed,51,M,Amazonas,16,1810,tablet
1714650232000,Esme,12,M,Bahia,12,2338,tablet
1731953916000,Wendye,34,F,Paraíba,1,3184,tablet
1713997432000,Devondra,8,F,Amapá,15,3560,laptop
1726639052000,Irina,52,F,Rio Grande do Sul,2,1709,smartphone
1733979314000,Kerrin,39,F,Amapá,2,849,smartphone
1706669222000,Durant,70,M,Goiás,1,53,smartwatch
1731010819000,Valry,57,F,Amapá,9,1812,laptop
1721493467000,Lilla,52,F,Sao Paulo,9,2631,tablet
1707263037000,Giffer,35,M,Amazonas,3,2558,smartphone
1732437049000,Berni,72,F,Amazonas,2,587,desktop
1713284863000,Wallie,47,F,Pernambuco,19,36,laptop
1712654847000,Mortimer,68,M,Rio de Janeiro,14,3337,desktop
1735042083000,Brock,42,M,Alagoas,9,3534,laptop
1734733100000,Forster,34,M,Paraíba,20,563,tablet
1732731585000,Koralle,10,F,Acre,15,1506,smartphone
1708126774000,Gisela,70,F,Sao Paulo,3,2129,tablet
1733527392000,Jeffry,18,M,Rio de Janeiro,12,86,laptop
1714498330000,Nevins,64,M,Alagoas,18,1826,smartphone
1705120397000,Geoffry,82,M,Parana,11,637,smartwatch
1718782120000,Rudd,35,M,Mato Grosso,20,970,laptop
1729491663000,Edan,39,M,Alagoas,3,177,laptop
1733447304000,Hali,24,F,Rio de Janeiro,19,1861,tablet
1729643593000,Parnell,38,M,Amapá,4,1276,desktop
1709478241000,Demetris,88,M,Santa Catarina,3,536,tablet
1719061309000,Curry,16,M,Minas Gerais,14,3052,smartwatch
1705897061000,Avivah,79,F,Ceara,9,3136,desktop
1712778449000,Jackquelin,57,F,Alagoas,10,1342,laptop
1713272209000,Vinnie,14,F,Bahia,20,320,smartwatch
1733605708000,Even,75,M,Rondônia,4,1916,smartwatch
1710857937000,Erastus,10,M,Mato Grosso,11,3521,smartphone
1712916239000,Fifi,77,F,Sergipe,11,3454,desktop
1707990983000,Glenna,30,F,Rio Grande do Sul,19,3359,smartphone
1721743118000,Bessy,46,F,Pernambuco,19,2666,smartphone
1722159139000,Corby,22,M,Goiás,19,2242,desktop
1735030711000,Trueman,75,M,Mato Grosso,16,1784,desktop
1732049450000,Kala,44,F,Amapá,3,2413,tablet
1727530355000,Emalee,51,F,Rondônia,3,1378,tablet
1731160847000,Jamie,71,F,Ceara,2,43,desktop
1720404851000,Kendricks,25,M,Santa Catarina,3,2360,laptop
1714097993000,Michel,13,M,Goiás,20,2619,smartphone
1706124187000,Tedd,33,M,Pernambuco,1,2825,smartwatch
1712179838000,Rickert,33,M,Sergipe,12,256,tablet
1719770566000,Johan,24,M,Acre,9,2261,tablet
1704432493000,Blair,26,M,Rondônia,8,1201,desktop
1719144845000,Ginni,58,F,Amazonas,3,2993,smartwatch
1730901259000,Melisenda,17,F,Paraíba,6,1787,tablet
1719173339000,Juliann,72,F,Pernambuco,14,1595,smartwatch
1717749739000,Aliza,49,F,Amazonas,16,1234,smartwatch
1717798923000,Jami,9,F,Goiás,10,3222,smartphone
1706814714000,Isabel,23,F,Rondônia,16,2554,laptop
1731042380000,Rabbi,74,M,Pernambuco,4,3483,desktop
1735473033000,Tersina,16,F,Roraima,13,780,tablet
1705426684000,Katheryn,54,F,Alagoas,14,154,smartphone
1718428822000,Lily,33,F,Ceara,3,2589,laptop
1725470322000,Hermon,59,M,Minas Gerais,16,332,tablet
1729547858000,Richmond,29,M,Bahia,1,3102,desktop
1718149603000,Leticia,8,F,Bahia,2,380,laptop
1705851796000,Edith,6,F,Santa Catarina,6,901,tablet
1722302722000,Felita,39,F,Parana,18,748,tablet
1709034512000,Samantha,40,F,Goiás,13,178,smartphone
1710629967000,Olivier,36,M,Bahia,4,187,smartphone
1709362602000,Clyve,7,M,Minas Gerais,6,421,smartphone
1708676686000,Perry,75,F,Goiás,2,3516,smartwatch
1705040715000,Trefor,74,M,Amapá,1,381,smartphone
1724953691000,Nady,76,F,Minas Gerais,14,2888,smartwatch
1727564652000,Luther,56,M,Tocantins,13,735,smartphone
1733764000000,Monti,36,M,Sergipe,11,2990,laptop
1728645446000,Arnold,64,M,Sao Paulo,12,2587,smartphone
1718541718000,Marv,10,M,Rio de Janeiro,1,2993,tablet
1730791518000,Alayne,14,F,Ceara,1,1587,tablet
1705891295000,Allard,20,M,Acre,20,1788,tablet
1714266914000,Tracie,27,M,Amapá,4,2385,tablet
1707140088000,Vivyanne,63,F,Acre,9,2336,smartwatch
1717101649000,Angelika,37,F,Goiás,6,238,smartphone
1718397003000,Johna,53,F,Bahia,8,2477,tablet
1711313110000,Silvano,51,M,Acre,14,328,smartphone
1705890174000,Leeann,53,F,Alagoas,19,1841,desktop
1723490855000,Aldous,31,M,Rio Grande do Sul,3,3215,tablet
1709691245000,Alissa,40,F,Acre,17,718,smartwatch
1733039562000,Leonie,85,F,Paraíba,15,3129,smartphone
1734616547000,Jessamine,10,F,Rondônia,5,3063,smartphone
1718841396000,Chelsy,64,F,Acre,18,2189,tablet
1719778352000,Penny,38,M,Parana,16,1736,smartphone
1718107394000,Rogerio,62,M,Rio de Janeiro,1,3402,desktop
1730992850000,Bernete,61,F,Bahia,4,3371,tablet
1717850739000,Woodrow,25,M,Tocantins,11,1232,tablet
1706142877000,Sergeant,69,M,Rio de Janeiro,8,1737,desktop
1705216473000,Cord,62,M,Santa Catarina,3,1976,laptop
1721332622000,Cissy,23,F,Roraima,4,2312,laptop
1713852173000,Shanda,51,F,Sergipe,14,2983,tablet
1733316369000,Elsworth,70,M,Rio de Janeiro,13,1297,tablet
1706630739000,Kevina,66,F,Sergipe,9,767,smartphone
1710402134000,Morgen,62,M,Minas Gerais,3,1491,smartphone
1712225799000,Gordy,7,M,Sao Paulo,12,802,tablet
1719288587000,Pam,59,F,Alagoas,14,2731,smartwatch
1735368628000,Stephani,6,F,Ceara,16,3505,tablet
1724045487000,Hardy,49,M,Acre,3,504,smartphone
1718386486000,Morie,29,M,Alagoas,19,2939,desktop
1716959855000,Even,57,M,Amazonas,10,2431,tablet
1732074441000,Julissa,12,F,Rio de Janeiro,2,2517,smartwatch
1706630138000,Currie,54,M,Parana,15,4,smartphone
1720652724000,Aarika,52,F,Amapá,3,2321,smartwatch
1719374242000,Reeta,82,F,Rio Grande do Sul,4,1337,smartwatch
1728743076000,Ingeberg,79,F,Pernambuco,7,3099,smartphone
1727352150000,Gail,86,M,Bahia,12,2160,smartwatch
1721443576000,Larry,24,M,Pernambuco,10,1345,desktop
1731011663000,Pepita,79,F,Amazonas,18,282,tablet
1729698467000,Erroll,67,M,Rondônia,14,3264,tablet
1712165324000,Jermain,21,M,Paraíba,19,258,laptop
1733558382000,Arnie,31,M,Roraima,17,1543,tablet
1711491979000,Chelsey,41,F,Acre,2,2579,desktop
1705015564000,Cecilio,35,M,Rio Grande do Sul,7,826,smartphone
1707067827000,Benjamin,63,M,Rondônia,18,1064,tablet
1725561904000,Wilona,8,F,Rio Grande do Sul,2,273,smartwatch
1710708381000,Jeri,63,F,Amapá,15,1911,tablet
1730751295000,Timothy,41,M,Rio de Janeiro,5,958,laptop
1727381059000,Kylie,27,M,Bahia,9,502,laptop
1704801787000,Viva,65,F,Ceara,8,1567,smartwatch
