timestamp,name,age,gender,state,news_id,category,time_spent,device
1711635690000,Ann-marie,21,Female,Amapá,13,Sports,3252,laptop
1730605389000,Carmine,43,Female,Amazonas,16,Sports,1400,tablet
1733306998000,Jewelle,58,Female,Santa Catarina,20,Business,256,desktop
1731140242000,Ayn,63,Female,Goiás,3,Entertainment,1153,desktop
1708115134000,Clea,45,Female,Sao Paulo,16,Health,906,tablet
1726629065000,Matty,62,Male,Rio de Janeiro,12,Business,345,smartphone
1731232541000,Kristina,9,Female,Ceara,9,Entertainment,2448,smartphone
1719828023000,Ab,31,Male,Paraíba,20,Technology,1945,smartphone
1734164724000,Bridie,39,Female,Rio Grande do Sul,15,Entertainment,3396,laptop
1734052418000,Eddy,54,Male,Rio de Janeiro,8,Technology,1626,laptop
1706443861000,Patrice,54,Male,Sergipe,10,Politics,2546,laptop
1713811089000,Rowan,14,Male,Rio Grande do Sul,2,Entertainment,771,smartwatch
1719273480000,Costa,83,Male,Goiás,7,Economy,1467,tablet
1726730427000,Hilly,12,Male,Goiás,14,Business,3294,tablet
1707894564000,Mariejeanne,42,Female,Amapá,19,Technology,74,tablet
1726895037000,Lanna,8,Female,Goiás,1,Business,2490,desktop
1733007768000,Felice,39,Female,Pernambuco,13,Health,1486,tablet
1721528772000,Lannie,17,Male,Parana,18,Economy,578,desktop
1705896545000,Mickie,30,Female,Santa Catarina,7,Health,1302,laptop
1728202540000,Natalie,33,Female,Minas Gerais,18,Health,2511,smartphone
1720271770000,Frankie,83,Male,Amapá,11,Technology,1784,tablet
1730345669000,Myer,81,Male,Rondônia,6,Health,92,laptop
1707583346000,Audi,63,Female,Goiás,4,Economy,3498,smartwatch
1731404738000,Yvonne,55,Female,Amapá,6,Entertainment,1661,laptop
1727348725000,Kimball,79,Male,Rio Grande do Sul,12,Sports,1913,tablet
1704766122000,Alano,49,Male,Ceara,8,Economy,2063,desktop
1729180230000,Doralia,15,Female,Ceara,2,Entertainment,580,smartphone
1725377242000,Emilee,13,Female,Acre,19,Entertainment,1562,smartwatch
1734588282000,Nelie,45,Female,Rio de Janeiro,4,Health,2202,tablet
1734176755000,Olivero,62,Male,Rio de Janeiro,5,Economy,144,laptop
1734668110000,Alister,29,Male,Parana,11,Technology,1711,smartphone
1719137176000,Gallagher,80,Male,Amapá,10,Sports,2708,desktop
1712752532000,Stu,23,Male,Pernambuco,3,Politics,1424,laptop
1726380607000,Emilio,72,Male,Amapá,12,Business,3518,smartphone
1725514534000,Gratiana,28,Female,Paraíba,16,Entertainment,2621,smartwatch
1708879746000,Randie,10,Male,Mato Grosso,9,Technology,2513,tablet
1730598314000,Culver,78,Male,Amazonas,18,Sports,3179,smartwatch
1705781804000,Leda,53,Female,Amazonas,2,Sports,1521,smartphone
1714063716000,Christan,48,Female,Minas Gerais,17,Entertainment,2152,smartphone
1727637375000,Bert,73,Female,Paraíba,13,Business,3277,tablet
1728171421000,Adelice,43,Female,Alagoas,11,Business,1466,tablet
1709833118000,Marco,40,Male,Acre,5,Sports,1735,smartphone
1724096649000,Steward,63,Male,Amazonas,7,Technology,2702,laptop
1716096953000,Clarisse,25,Female,Goiás,10,Sports,1773,smartwatch
1728664797000,Phip,17,Male,Amazonas,13,Politics,499,smartphone
1721962597000,Janey,58,Female,Sao Paulo,7,Politics,1887,laptop
1730630137000,Brenden,26,Male,Santa Catarina,8,Sports,2473,desktop
1715554454000,Darn,81,Male,Paraíba,2,Politics,1680,desktop
1727969678000,Tammy,19,Male,Rondônia,7,Economy,766,smartwatch
1722297171000,Ciel,17,Female,Rio Grande do Sul,8,Entertainment,327,tablet
1711002447000,Rhett,79,Male,Tocantins,18,Sports,1282,desktop
1716672100000,Roberta,23,Female,Rio Grande do Sul,3,Entertainment,1430,tablet
1725931047000,Henderson,54,Male,Paraíba,17,Politics,2688,laptop
1732982615000,Levy,81,Male,Pernambuco,16,Economy,3237,desktop
1723120760000,Marketa,13,Female,Roraima,20,Technology,527,desktop
1732310922000,Donielle,34,Female,Alagoas,3,Politics,2989,tablet
1707274182000,Muire,36,Female,Paraíba,19,Health,237,tablet
1713245932000,Taylor,8,Male,Amazonas,19,Health,1982,tablet
1712484238000,Rebeka,19,Female,Rio Grande do Sul,19,Health,2521,smartwatch
1726375451000,Tammie,27,Male,Pernambuco,14,Business,916,laptop
1717029497000,Odelinda,20,Female,Rondônia,18,Sports,2217,laptop
1710521960000,Nicolette,8,Female,Mato Grosso,13,Health,3066,tablet
1711764424000,Inesita,83,Female,Paraíba,12,Politics,3517,laptop
1722241573000,Brittni,85,Female,Paraíba,9,Economy,924,laptop
1715226252000,Angelita,66,Female,Amazonas,11,Business,1263,laptop
1709706820000,Marc,10,Male,Rio de Janeiro,3,Business,3177,tablet
1730434599000,Ulla,13,Female,Amapá,8,Health,3312,tablet
1731756388000,Rosie,49,Female,Parana,19,Sports,1009,smartphone
1707828581000,Phil,29,Female,Paraíba,7,Economy,1418,desktop
1726074540000,Patin,84,Male,Amapá,18,Health,1005,smartwatch
1713412716000,Julius,75,Male,Alagoas,13,Entertainment,3562,tablet
1735485857000,Del,27,Female,Rio de Janeiro,13,Entertainment,3183,desktop
1708197270000,Jock,40,Male,Rio Grande do Sul,17,Business,2551,smartphone
1735233148000,Gaby,61,Male,Bahia,4,Economy,712,tablet
1713432025000,Page,43,Male,Alagoas,6,Technology,1430,tablet
1712316277000,Alphonse,43,Male,Ceara,7,Sports,338,smartwatch
1725036804000,Simon,10,Male,Pernambuco,18,Health,3406,tablet
1717246670000,Rhodie,89,Female,Sergipe,3,Business,3070,smartphone
1726776394000,Vicki,11,Female,Minas Gerais,17,Sports,3424,smartphone
1708756371000,Fletch,34,Male,Bahia,16,Health,1727,desktop
1721295586000,Levy,79,Male,Mato Grosso,17,Health,937,smartphone
1733704634000,Ernesto,35,Male,Roraima,3,Politics,3010,laptop
1705272947000,Ninetta,31,Female,Bahia,15,Entertainment,2457,smartwatch
1708448014000,Starr,85,Female,Bahia,19,Technology,1051,laptop
1707076324000,Terza,35,Female,Rio de Janeiro,1,Business,3567,laptop
1716850521000,Abran,63,Male,Roraima,7,Business,2115,laptop
1734708673000,Phillipp,81,Male,Amazonas,11,Economy,2859,tablet
1721779767000,Nedi,67,Female,Amapá,20,Health,3490,smartphone
1722351136000,Rurik,82,Male,Paraíba,10,Health,1461,desktop
1722053544000,Ariella,81,Female,Tocantins,15,Economy,820,laptop
1715862864000,Yolanthe,22,Female,Pernambuco,18,Economy,743,smartwatch
1722425379000,Brose,85,Male,Acre,2,Business,657,smartwatch
1715079582000,Buddy,22,Male,Amapá,1,Business,457,smartwatch
1704116807000,Chrissie,29,Female,Roraima,1,Sports,1359,laptop
1716253867000,Dalston,26,Male,Mato Grosso,2,Entertainment,2379,smartphone
1704816425000,Jordan,14,Female,Minas Gerais,7,Politics,523,tablet
1709483298000,Allan,72,Male,Pernambuco,1,Technology,2557,tablet
1730265311000,Barn,72,Male,Santa Catarina,19,Health,2978,smartphone
1730114740000,Amerigo,57,Male,Ceara,3,Entertainment,2156,smartphone
1707575536000,Aguie,71,Male,Minas Gerais,10,Technology,470,smartphone
1732386457000,Otis,82,Male,Tocantins,2,Entertainment,896,laptop
1733040198000,Madge,11,Female,Sao Paulo,12,Sports,1843,smartphone
1722609660000,Taryn,43,Female,Santa Catarina,2,Economy,1610,tablet
1719676261000,Ford,30,Male,Mato Grosso,5,Technology,3318,tablet
1727343676000,Cad,59,Male,Amapá,2,Business,2456,smartphone
1721688254000,Ines,68,Female,Goiás,7,Entertainment,3066,desktop
1734453276000,Hendrick,23,Male,Sao Paulo,7,Technology,2072,tablet
1709819971000,Vita,71,Female,Rondônia,3,Sports,1471,smartwatch
1733064336000,Heath,23,Female,Bahia,8,Business,1088,laptop
1722706025000,Alfonse,49,Male,Goiás,2,Economy,2727,tablet
1712203685000,Mariel,77,Female,Acre,18,Health,2888,laptop
1714371248000,Marga,8,Female,Amazonas,8,Economy,854,tablet
1704720191000,Fianna,41,Female,Alagoas,18,Business,904,tablet
1705534712000,Lorine,18,Female,Amapá,13,Health,315,desktop
1718900587000,Vivien,87,Female,Pernambuco,15,Economy,1276,desktop
1733384939000,Carola,23,Female,Bahia,3,Politics,761,laptop
1730681917000,Mariellen,12,Female,Sergipe,10,Technology,1233,desktop
1708143960000,Arnie,60,Male,Bahia,13,Sports,2973,desktop
1712988531000,Gabe,29,Male,Roraima,19,Economy,577,smartwatch
1717064442000,Bordy,73,Male,Tocantins,17,Business,346,tablet
1707519282000,Dianne,38,Female,Sao Paulo,17,Entertainment,2590,desktop
1724939187000,Reidar,37,Male,Sergipe,7,Entertainment,3409,tablet
1722054505000,Alain,66,Male,Paraíba,17,Politics,2268,smartphone
1727200347000,Tirrell,7,Male,Bahia,20,Politics,1920,smartphone
1725558317000,Jeremie,60,Male,Bahia,11,Politics,1865,smartwatch
1735344994000,Madeline,21,Female,Alagoas,17,Business,2670,laptop
1704691876000,Holden,23,Male,Paraíba,7,Sports,2708,laptop
1728002439000,Thornie,44,Male,Pernambuco,6,Health,591,smartwatch
1714758885000,Monty,29,Male,Rio de Janeiro,4,Politics,1843,smartphone
1706882931000,Franny,29,Female,Minas Gerais,19,Politics,2201,desktop
1723692190000,Shurlock,22,Male,Acre,12,Entertainment,1992,desktop
1706827488000,Berkeley,39,Male,Goiás,10,Entertainment,2900,smartphone
1730220472000,Ave,52,Male,Paraíba,1,Entertainment,2028,desktop
1731906283000,Alick,54,Male,Sao Paulo,8,Economy,1392,tablet
1714640226000,Bald,80,Male,Rondônia,7,Business,2885,smartwatch
1719864972000,Adaline,44,Female,Pernambuco,2,Sports,1144,smartwatch
1733444594000,Brittni,82,Female,Acre,13,Politics,2793,smartwatch
1721123755000,Allis,73,Female,Mato Grosso,1,Health,2600,smartwatch
1707513091000,Dori,78,Female,Sao Paulo,7,Politics,1384,smartphone
1735181458000,Kirby,34,Male,Santa Catarina,2,Health,1970,tablet
1731990221000,Mariellen,57,Female,Bahia,13,Technology,3296,desktop
1728051086000,Rubetta,29,Female,Ceara,11,Technology,2391,desktop
1732032350000,Shermy,24,Male,Tocantins,14,Business,1569,laptop
1710258488000,Bradford,69,Male,Paraíba,12,Sports,1083,laptop
1721180303000,Drew,34,Male,Rio Grande do Sul,16,Economy,1979,laptop
1728966972000,Al,68,Male,Tocantins,17,Technology,1397,smartphone
1716182621000,Maxine,29,Female,Alagoas,8,Politics,2196,tablet
1712403159000,Devina,64,Female,Minas Gerais,17,Economy,2943,smartphone
1728394917000,Teriann,86,Female,Amazonas,1,Business,89,smartphone
1720844053000,Malorie,35,Female,Sao Paulo,4,Politics,2671,desktop
1706360630000,Humfried,19,Male,Acre,7,Sports,543,laptop
1716835639000,Wells,51,Male,Rio Grande do Sul,2,Entertainment,1383,smartphone
1721201703000,Nil,74,Male,Paraíba,2,Economy,2653,smartwatch
1705959715000,Kev,46,Male,Pernambuco,5,Economy,1331,desktop
1711433191000,Orlando,18,Male,Minas Gerais,20,Politics,1347,desktop
1720765140000,Rickard,25,Male,Tocantins,15,Health,3566,laptop
1714801723000,Francis,48,Male,Minas Gerais,17,Business,3205,smartphone
1727335913000,Samaria,52,Female,Sao Paulo,11,Sports,2135,smartphone
1717208750000,Feliks,72,Male,Amapá,3,Health,3092,tablet
1707307252000,Oona,10,Female,Parana,6,Technology,951,desktop
1713389089000,Quillan,18,Male,Amapá,4,Technology,143,tablet
1713299909000,Kaylil,54,Female,Amapá,17,Business,2425,laptop
1704592284000,Tobit,26,Male,Mato Grosso,1,Politics,1298,smartphone
1716206574000,Yuma,36,Male,Acre,8,Entertainment,429,smartwatch
1730248513000,Maud,86,Female,Acre,16,Entertainment,3062,tablet
1711130495000,Birch,11,Male,Alagoas,5,Health,3033,desktop
1710724354000,Hildagard,81,Female,Rio Grande do Sul,13,Technology,1920,tablet
1719255613000,Dolli,12,Female,Ceara,7,Technology,156,smartphone
1707033204000,Bink,50,Male,Roraima,8,Technology,549,smartphone
1732424956000,Audie,51,Female,Goiás,14,Business,1706,smartwatch
1731011591000,Stanleigh,74,Male,Paraíba,13,Business,533,smartwatch
1710118620000,Buddie,49,Male,Ceara,20,Entertainment,2331,smartwatch
1723782024000,Desiri,84,Female,Tocantins,16,Economy,488,smartwatch
1705854996000,Lorenzo,73,Male,Minas Gerais,17,Sports,2353,laptop
1728145480000,Roma,82,Male,Pernambuco,20,Health,2002,laptop
1716711277000,Lorilyn,83,Female,Goiás,5,Politics,1969,smartphone
1706377362000,Linnet,57,Female,Parana,14,Health,2353,tablet
1734334633000,Flory,30,Female,Rondônia,3,Economy,837,smartphone
1732326295000,Shanon,83,Female,Paraíba,7,Health,1355,desktop
1722424844000,Wally,31,Male,Sao Paulo,14,Health,1357,smartphone
1734681504000,Enrica,52,Female,Pernambuco,20,Technology,1435,tablet
1706672620000,Maddi,38,Female,Santa Catarina,20,Technology,2635,laptop
1722418923000,Claiborne,83,Male,Sergipe,16,Technology,3512,laptop
1723156831000,Bobbie,11,Male,Alagoas,16,Entertainment,833,laptop
1713424327000,Samuele,8,Male,Goiás,17,Technology,918,smartphone
1726030270000,Tim,25,Female,Paraíba,14,Politics,1309,laptop
1723792113000,Dore,52,Male,Minas Gerais,20,Economy,336,tablet
1720180031000,Sigismondo,29,Male,Amazonas,12,Economy,1977,desktop
1726508315000,Pernell,73,Male,Mato Grosso,9,Economy,299,smartwatch
1721091590000,Chloe,74,Female,Sao Paulo,11,Sports,1829,desktop
1726122022000,Terry,37,Male,Roraima,3,Entertainment,448,desktop
1721184876000,Charlena,78,Female,Paraíba,17,Economy,680,tablet
1714888008000,Donaugh,35,Male,Rondônia,7,Politics,1867,smartphone
1721169397000,Marsh,77,Male,Paraíba,2,Politics,3347,smartwatch
1727087685000,Berenice,38,Female,Alagoas,16,Sports,1578,smartphone
1735108695000,Guenna,49,Female,Paraíba,13,Economy,179,smartwatch
1727906510000,Amandi,12,Female,Tocantins,1,Technology,1769,tablet
1718244826000,Sam,64,Female,Parana,3,Entertainment,488,laptop
1721897600000,Wilek,23,Male,Minas Gerais,15,Politics,311,smartphone
1733067077000,Evvie,52,Female,Pernambuco,12,Sports,699,smartwatch
1734196363000,Sharleen,40,Female,Santa Catarina,19,Technology,3245,tablet
1713789315000,Lizette,33,Female,Tocantins,10,Economy,1404,desktop
1725935026000,Kahaleel,14,Male,Sergipe,16,Business,1784,smartwatch
1706330544000,Erhard,57,Male,Sergipe,14,Politics,3136,tablet
1730036841000,Dav,7,Male,Alagoas,8,Politics,2131,smartwatch
1722306433000,Alphard,22,Male,Mato Grosso,20,Economy,3102,smartwatch
1724338756000,Reynold,89,Male,Alagoas,7,Sports,593,smartwatch
1723571573000,Charla,69,Female,Amazonas,12,Entertainment,1010,smartwatch
1705473916000,Alaric,48,Male,Parana,17,Entertainment,2703,tablet
1711300069000,Hendrika,36,Female,Amapá,6,Business,3525,laptop
1728313087000,Donaugh,62,Male,Mato Grosso,12,Technology,2743,desktop
1732547782000,Milton,12,Male,Rondônia,20,Entertainment,3385,smartwatch
1719964426000,Chad,23,Male,Amapá,5,Technology,2200,tablet
1731050015000,Colette,42,Female,Alagoas,16,Politics,529,smartwatch
1733722736000,Annecorinne,35,Female,Rio Grande do Sul,7,Business,748,laptop
1733711018000,Berne,66,Male,Goiás,13,Technology,629,desktop
1727137420000,Christalle,8,Female,Alagoas,5,Sports,2781,smartwatch
1706401545000,Christalle,56,Female,Bahia,19,Sports,852,smartwatch
1728334838000,Whitby,82,Male,Parana,18,Technology,2048,smartphone
1733503422000,Yettie,48,Female,Parana,14,Business,1491,desktop
1725341873000,Ray,56,Male,Parana,11,Sports,1391,smartwatch
1718088910000,Ardisj,65,Female,Ceara,8,Sports,969,smartphone
1712877948000,Tildie,32,Female,Pernambuco,14,Entertainment,1012,tablet
1714581312000,Alwin,47,Male,Goiás,3,Business,2564,desktop
1726472459000,Allys,70,Female,Amazonas,15,Sports,2780,laptop
1728652758000,Angus,12,Male,Rio Grande do Sul,2,Health,2611,smartphone
1724400043000,Penny,36,Male,Santa Catarina,11,Health,1496,desktop
1727913190000,Forester,12,Male,Bahia,9,Economy,2681,laptop
1721824632000,Zia,8,Female,Ceara,17,Politics,1602,smartwatch
1719756883000,Liz,62,Female,Rio Grande do Sul,5,Economy,57,laptop
1718573862000,Rhona,6,Female,Amazonas,6,Technology,3,laptop
1729923832000,Matty,61,Male,Rondônia,1,Entertainment,3462,smartphone
1710785082000,Boony,67,Male,Rio de Janeiro,10,Entertainment,1236,tablet
1707207736000,Nilson,14,Male,Ceara,15,Health,2513,smartphone
1725795528000,Dorene,20,Female,Paraíba,5,Entertainment,2874,laptop
1719274034000,Marijn,79,Male,Santa Catarina,11,Entertainment,1411,smartphone
1734472290000,Kalindi,13,Female,Parana,14,Health,1562,tablet
1713495039000,Riva,87,Female,Rio Grande do Sul,1,Economy,995,laptop
1710041189000,Fifine,22,Female,Amapá,7,Economy,1393,tablet
1704156408000,Jody,64,Male,Ceara,8,Economy,2313,smartphone
1720438840000,Ugo,78,Male,Rondônia,5,Politics,322,smartphone
1729743462000,Russ,21,Male,Mato Grosso,13,Entertainment,2956,laptop
1709415661000,Alex,21,Male,Bahia,7,Entertainment,3569,laptop
1709389067000,Lindy,80,Female,Alagoas,3,Politics,2502,tablet
1709716600000,Milty,11,Male,Santa Catarina,20,Sports,1465,desktop
1712806913000,Trescha,31,Female,Roraima,2,Technology,3182,tablet
1726135519000,Willem,56,Male,Bahia,20,Technology,1401,smartwatch
1709648445000,Tod,48,Male,Paraíba,9,Business,2570,laptop
1707482323000,Revkah,58,Female,Parana,7,Technology,2842,desktop
1729840854000,Ephraim,77,Male,Goiás,9,Health,928,smartwatch
1727482200000,Gayler,69,Male,Pernambuco,9,Politics,878,smartphone
1717892093000,Ivar,13,Male,Amapá,18,Technology,1942,tablet
1706519693000,Lina,89,Female,Ceara,15,Politics,2333,tablet
1725146215000,Jackelyn,51,Female,Rio Grande do Sul,19,Entertainment,67,laptop
1719409818000,Hermina,89,Female,Roraima,20,Economy,2079,smartphone
1729481885000,Clayborne,35,Male,Ceara,9,Economy,476,smartwatch
1715490698000,Shirline,87,Female,Sao Paulo,17,Sports,2022,tablet
1729512396000,Patten,13,Male,Sao Paulo,10,Sports,1112,smartwatch
1724489401000,Harvey,61,Male,Alagoas,6,Politics,2266,tablet
1705363573000,Jolie,30,Female,Sao Paulo,6,Technology,1882,tablet
1704144601000,Bryn,40,Male,Rio Grande do Sul,13,Sports,1489,smartphone
1718214274000,Georg,18,Male,Sao Paulo,19,Economy,561,laptop
1717303060000,Sarge,60,Male,Pernambuco,17,Sports,3461,smartphone
1724425693000,Nancee,47,Female,Amapá,10,Economy,296,smartwatch
1718434667000,Seth,38,Male,Minas Gerais,13,Business,2955,smartwatch
1724210483000,Paddie,49,Male,Minas Gerais,5,Health,1118,laptop
1715314879000,Gar,80,Male,Amazonas,14,Health,1660,smartphone
1734112651000,Shea,90,Male,Rio de Janeiro,2,Economy,992,smartphone
1720243230000,Fritz,75,Male,Minas Gerais,12,Economy,2135,smartwatch
1730148524000,Dom,42,Male,Mato Grosso,11,Economy,2419,smartwatch
1707853430000,Addia,36,Female,Santa Catarina,11,Entertainment,2884,laptop
1706333468000,Xerxes,62,Male,Bahia,8,Entertainment,633,desktop
1704866328000,Garrott,23,Male,Mato Grosso,2,Technology,3311,smartwatch
1734225800000,Alexa,52,Female,Roraima,10,Politics,1765,laptop
1729480936000,Gilemette,67,Female,Amapá,7,Politics,1438,laptop
1712557240000,Tammy,58,Female,Pernambuco,18,Technology,302,smartphone
1712274175000,Marja,86,Female,Sergipe,10,Technology,85,laptop
1713997930000,Antonella,70,Female,Bahia,5,Economy,735,tablet
1712388429000,Tiffi,56,Female,Sergipe,3,Health,2609,smartphone
1724140315000,Heloise,30,Female,Parana,15,Entertainment,2302,smartphone
1706733894000,Flore,17,Female,Mato Grosso,18,Health,184,tablet
1719724456000,Marni,30,Female,Santa Catarina,15,Economy,32,laptop
1720877548000,Hartley,21,Male,Sergipe,4,Business,3187,smartphone
1724137825000,Dean,19,Male,Roraima,17,Politics,2727,desktop
1722957814000,Valle,73,Male,Minas Gerais,17,Entertainment,2954,smartphone
1723081423000,Reece,37,Male,Goiás,8,Politics,2758,tablet
1733398095000,Pat,80,Female,Acre,1,Technology,2180,tablet
1734929850000,Wilmette,66,Female,Sao Paulo,20,Sports,1962,smartwatch
1717006455000,Eleanore,7,Female,Amapá,3,Entertainment,869,smartwatch
1727736100000,Tanny,38,Male,Ceara,5,Entertainment,3232,tablet
1722345042000,Harrietta,39,Female,Sao Paulo,12,Sports,2718,smartwatch
1705150557000,Whitney,84,Male,Amapá,4,Business,3461,desktop
1705031956000,Danella,35,Female,Mato Grosso,7,Economy,2902,desktop
1730893546000,Madlin,54,Female,Amapá,1,Entertainment,2395,laptop
1722121985000,Gregoire,21,Male,Sergipe,6,Economy,2348,laptop
1721673848000,Blair,19,Female,Acre,7,Technology,774,tablet
1710991054000,Krishnah,51,Male,Ceara,4,Economy,2693,smartphone
1725840477000,Hollyanne,75,Female,Amazonas,14,Business,2107,tablet
1721385215000,Kanya,82,Female,Pernambuco,18,Technology,1675,desktop
1732566199000,Alan,35,Male,Alagoas,2,Economy,2984,desktop
1713863471000,Norri,75,Female,Paraíba,1,Health,2410,tablet
1705748205000,Gabriele,43,Male,Parana,6,Entertainment,6,desktop
1732897403000,Darcy,25,Female,Roraima,18,Sports,1932,laptop
1729485269000,Elsa,14,Female,Sao Paulo,10,Business,413,tablet
1725667569000,Dyanne,57,Female,Santa Catarina,11,Sports,486,laptop
1719767886000,Joli,58,Female,Amapá,9,Technology,891,laptop
1734903077000,Abey,7,Male,Sao Paulo,10,Politics,3149,laptop
1728490618000,Hirsch,65,Male,Rio de Janeiro,3,Politics,745,tablet
1706337422000,Winnie,7,Male,Rio de Janeiro,1,Health,633,tablet
1710184364000,Melinde,26,Female,Rio de Janeiro,13,Business,3339,smartphone
1731916173000,Isabeau,64,Female,Ceara,7,Sports,3424,laptop
1732767271000,Bear,89,Male,Acre,7,Technology,2466,laptop
1712083327000,Eduardo,21,Male,Parana,5,Entertainment,540,laptop
1731507197000,Betsy,63,Female,Santa Catarina,9,Technology,669,smartphone
1715555764000,Astrix,46,Female,Sao Paulo,20,Entertainment,3392,smartwatch
1735184276000,Konstanze,81,Female,Roraima,9,Politics,504,smartphone
1705397301000,Price,18,Male,Amapá,10,Entertainment,2677,smartwatch
1726432700000,Graig,24,Male,Minas Gerais,5,Technology,95,tablet
1709990830000,Roselin,32,Female,Rondônia,20,Health,321,smartphone
1719701019000,Bethany,77,Female,Goiás,12,Entertainment,1752,desktop
1725320973000,Benoite,73,Female,Acre,9,Business,257,desktop
1705848387000,Giavani,41,Male,Alagoas,16,Economy,269,tablet
1711220548000,Yasmeen,60,Female,Amapá,2,Business,1306,desktop
1709811102000,Addison,14,Male,Mato Grosso,14,Entertainment,1054,smartwatch
1723114828000,Adair,58,Male,Parana,17,Business,1271,tablet
1720227456000,Livia,81,Female,Santa Catarina,2,Business,2810,laptop
1710783624000,Patty,12,Female,Minas Gerais,1,Sports,20,laptop
1705701147000,Clemmie,90,Male,Sergipe,10,Health,1388,smartphone
1729262698000,Burl,12,Male,Parana,11,Technology,3105,tablet
1709361256000,Natale,47,Male,Parana,10,Health,101,desktop
1722045004000,Van,28,Female,Minas Gerais,20,Health,3389,smartphone
1704177155000,Gray,55,Male,Rio de Janeiro,6,Politics,270,smartphone
1735601563000,Christoffer,77,Male,Amapá,16,Sports,1981,laptop
1707050366000,Rutter,18,Male,Roraima,16,Health,2894,desktop
1724789050000,Karola,72,Female,Ceara,12,Technology,2955,smartwatch
1712589011000,Kimberlee,68,Female,Bahia,5,Politics,3278,laptop
1722331964000,Ermentrude,12,Female,Bahia,8,Economy,569,smartwatch
1726010517000,Merwyn,18,Male,Amapá,13,Economy,3201,desktop
1726055908000,Burnard,17,Male,Pernambuco,20,Politics,2394,desktop
1723950488000,Desirae,68,Female,Rondônia,16,Sports,3472,smartwatch
1732071074000,Brodie,76,Male,Rondônia,19,Sports,2441,desktop
1711063259000,Chaim,12,Male,Tocantins,18,Entertainment,3253,smartwatch
1714556326000,Quillan,9,Male,Rondônia,4,Entertainment,2855,tablet
1719326625000,Sybyl,66,Female,Paraíba,11,Entertainment,2101,smartwatch
1705818391000,Sal,68,Male,Tocantins,10,Entertainment,1325,desktop
1705174781000,Junette,27,Female,Sergipe,1,Technology,3502,smartwatch
1728039434000,Genevra,62,Female,Sergipe,14,Health,2220,smartphone
1711568547000,Frayda,10,Female,Rio de Janeiro,18,Business,499,desktop
1723029939000,Heather,26,Female,Bahia,7,Health,3008,laptop
1718967335000,Sheffy,90,Male,Alagoas,8,Technology,3246,desktop
1729605820000,Hyacinthe,39,Female,Santa Catarina,4,Business,843,laptop
1722700031000,Lishe,38,Female,Sergipe,16,Technology,2908,desktop
1733660826000,Veronique,22,Female,Rondônia,3,Health,1968,desktop
1734377794000,Bernardo,90,Male,Paraíba,9,Politics,2009,desktop
1719121798000,Clarita,34,Female,Paraíba,17,Politics,392,desktop
1722361644000,Demott,41,Male,Minas Gerais,1,Entertainment,2989,tablet
1704892821000,Bryn,49,Male,Rio de Janeiro,11,Economy,1906,desktop
1717477112000,Arne,70,Male,Sergipe,9,Sports,1908,smartphone
1730441898000,Rae,74,Female,Santa Catarina,12,Politics,2849,laptop
1726842564000,Bell,76,Female,Acre,3,Entertainment,2109,smartphone
1724077060000,Derward,29,Male,Amazonas,14,Health,2465,laptop
1721452819000,Waite,14,Male,Tocantins,19,Business,3469,smartwatch
1734369535000,Dom,79,Male,Mato Grosso,10,Business,810,smartwatch
1715920083000,Fern,88,Female,Bahia,18,Business,1298,tablet
1724063182000,Coraline,7,Female,Santa Catarina,3,Sports,2303,smartwatch
1733724587000,Thatch,82,Male,Alagoas,2,Business,1743,desktop
1709338563000,Pail,57,Male,Ceara,8,Politics,499,desktop
1714236064000,Imogen,50,Female,Minas Gerais,19,Entertainment,1801,desktop
1720022440000,Randi,89,Male,Mato Grosso,13,Business,1979,laptop
1727005645000,Burr,41,Male,Parana,15,Entertainment,2787,desktop
1721129678000,Suzy,20,Female,Parana,18,Entertainment,1979,tablet
1708519182000,Naomi,65,Female,Pernambuco,18,Politics,2647,smartwatch
1718841874000,Rayshell,45,Female,Roraima,6,Health,3557,tablet
1729906729000,Mada,17,Female,Acre,15,Politics,2664,tablet
1719590930000,Hyacinthe,53,Female,Roraima,15,Technology,3235,smartphone
1705060223000,Alexander,58,Male,Mato Grosso,20,Technology,1753,tablet
1729611621000,Jeddy,37,Male,Amapá,4,Health,3122,smartphone
1723805373000,Hakeem,18,Male,Pernambuco,3,Economy,3041,laptop
1726151266000,Ario,62,Male,Paraíba,12,Entertainment,2233,smartwatch
1733694072000,Georgie,34,Male,Sergipe,5,Sports,3112,smartwatch
1716710484000,Anselma,9,Female,Goiás,8,Sports,1173,smartphone
1709087018000,Barry,54,Male,Mato Grosso,17,Economy,230,smartphone
1734069200000,Onfre,63,Male,Paraíba,3,Technology,2124,desktop
1707955471000,Rossie,47,Male,Goiás,17,Technology,1182,tablet
1720802279000,Oliver,79,Male,Mato Grosso,5,Technology,1739,laptop
1710031377000,Tove,23,Female,Mato Grosso,15,Entertainment,392,tablet
1717130826000,Jaclin,62,Female,Rondônia,1,Economy,1348,desktop
1711880175000,Caye,17,Female,Goiás,8,Sports,2356,smartwatch
1718647949000,Rupert,19,Male,Amapá,6,Health,1130,laptop
1716038036000,Dal,64,Male,Bahia,4,Economy,1489,smartwatch
1708253557000,Dulcinea,72,Female,Sao Paulo,6,Economy,2417,smartwatch
1718378091000,Waldo,32,Male,Bahia,9,Business,1489,smartphone
